,Track URI,Track Name,Artist Name,Album Name,Artist URI,Album URI,Louvain Community,Walktrap Community,Infomap Community,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,popularity,duration_ms,arist_URI,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_popularity,genres
55,spotify:track:4G2Hbfwvn3oH7LxxPXjjGn,Treasure,Bruno Mars,Unorthodox Jukebox,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:album:4xWulj18AGahlyuZPulaGe,5,18,19,0.018656716417910446,0.0,0.26961770623742454,1.2068606609857811e-05,43,178560,spotify:artist:0du5cEVh5yTK9QJze8zA0C,0.034,0.874,0.687,7.59e-05,5,0.324,-5.253,0,0.0426,116.054,4,0.92,88,['Pop']
56,spotify:track:4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,Novacane,spotify:artist:2h93pZq0e7k5yf4dywlkpM,spotify:album:3RYdEXhGHojkTILUdtnRVJ,5,18,19,0.018656716417910446,0.0,0.26961770623742454,1.2068606609857811e-05,82,302347,spotify:artist:2h93pZq0e7k5yf4dywlkpM,0.0584,0.762,0.508,0.00126,3,0.16,-9.112,1,0.0919,93.51,4,0.37,85,['Hip Hop']
57,spotify:track:5lXcSvHRVjQJ3LB2rLKQog,Superstition - Single Version,Stevie Wonder,Song Review: A Greatest Hits Collection,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,spotify:album:0g6DaZtBNmIAiTJGW4n4SR,5,6,6,0.06902985074626866,0.03668573022736783,0.36662106703146374,0.0004944252247959415,0,239120,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,0.0887,0.65,0.658,0.00403,10,0.0526,-10.908,0,0.085,100.541,4,0.883,75,[]
58,spotify:track:6gOirCUz62z0mFhCJ6P5KC,Jamming,Bob Marley & The Wailers,Exodus,spotify:artist:2QsynagSdAqZj3U9HgDzjD,spotify:album:3q8y9MBuOdOzwJb8QJfwBG,5,18,19,0.018656716417910446,0.0,0.26961770623742454,1.206860660985781e-05,0,211000,spotify:artist:2QsynagSdAqZj3U9HgDzjD,0.102,0.934,0.467,3.98e-05,11,0.109,-10.99,0,0.307,123.583,4,0.73,83,[]
59,spotify:track:03LpkqucyYKcYclDs8HuxO,"John Cougar, John Deere, John 3:16",Keith Urban,Ripcord,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:album:1r7ABqzNXQnUPAH3ZjrHMn,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,38,221600,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0.0688,0.694,0.779,3.99e-06,0,0.0803,-6.984,1,0.071,84.975,4,0.594,69,"['Country', 'Pop', 'Rock']"
60,spotify:track:03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,Crash My Party,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:5M8gr5RV2eR6UkztC69ogB,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,76,226867,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.0916,0.506,0.886,0.0,11,0.0734,-3.225,1,0.0655,143.935,4,0.595,76,"['Country', 'Rock']"
61,spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,Sippin’ On Fire,Florida Georgia Line,Anything Goes,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,54,193640,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,0.00485,0.476,0.92,1.15e-05,10,0.355,-3.223,1,0.0329,142.952,4,0.694,73,"['Country', 'Pop', 'Rock']"
62,spotify:track:0R67ZmPPWTEX5jgM8dvia7,Raised On It,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.07835820895522388,0.00029691329733176587,0.277720207253886,0.03849039206493433,0,235507,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.0578,0.591,0.949,0.0,9,0.388,-4.131,1,0.0419,94.029,4,0.727,69,"['Country', 'Pop', 'Rock']"
63,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,Cole Swindell,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:album:2mlPEYhK1KwDD45CCCWxaH,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,64,196747,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,0.511,0.576,0.849,3.89e-05,9,0.109,-3.057,1,0.0386,137.982,4,0.666,65,"['Country', 'Rock']"
64,spotify:track:0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night to End,Luke Bryan,Tailgates & Tanlines,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:4ybWq0AegFFAvHULAe7q0K,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,1,219973,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.0275,0.616,0.728,0.0,9,0.228,-4.02,0,0.0278,111.934,4,0.375,76,"['Country', 'Rock']"
65,spotify:track:1JqVM7aB2AwafhGHRABPAA,Smoke,A Thousand Horses,Southernality,spotify:artist:55RI2GNCfyXr0f14uIdhwd,spotify:album:29mMmTIxYkA3uRKUJwM9lB,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,0,219080,spotify:artist:55RI2GNCfyXr0f14uIdhwd,0.0417,0.429,0.784,0.000172,7,0.385,-5.497,1,0.0296,150.013,4,0.394,39,"['Country', 'Pop', 'Rock']"
66,spotify:track:1ncZDJd94BSPn2WnbDh3HS,Ex To See,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.07835820895522388,0.00029691329733176587,0.277720207253886,0.03849039206493433,0,197813,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.0202,0.604,0.811,0.0,10,0.347,-4.85,0,0.117,149.991,4,0.669,69,"['Country', 'Pop', 'Rock']"
67,spotify:track:2Fk0WwAqTBesLtKg97nojy,Crash And Burn,Thomas Rhett,Tangled Up,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:album:4ykbJPI8MPscFzROE8dqLy,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,63,190733,spotify:artist:6x2LnllRG5uGarZMsD4iO8,0.0873,0.69,0.781,2.28e-06,5,0.164,-5.101,0,0.0305,130.02,4,0.841,72,"['Country', 'Rock']"
68,spotify:track:2FviG1Ma0M0BSZbqaDvw0x,House Party,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,8,2,1,0.15111940298507462,0.02588488113586374,0.36314363143631434,0.15647697057938292,0,190240,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.133,0.752,0.853,0.0,8,0.0238,-5.222,1,0.0491,104.003,4,0.859,69,"['Country', 'Pop', 'Rock']"
69,spotify:track:2N3F1EQCpnIeDOA3rLSAfE,Break Up In A Small Town,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.12686567164179105,0.03739953169147296,0.33731906859660166,0.046525700453988024,0,229880,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.0833,0.592,0.794,0.0,8,0.227,-5.336,1,0.187,135.991,4,0.438,69,"['Country', 'Pop', 'Rock']"
70,spotify:track:2QVzUws1l5mzZ4v46tGHrC,Love You Like That,Canaan Smith,Bronco,spotify:artist:0q2lY1ZzFckzciuoMtUvck,spotify:album:40hl9x5G7YelVvXQGroLa2,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,57,203053,spotify:artist:0q2lY1ZzFckzciuoMtUvck,0.0107,0.559,0.766,6.98e-05,11,0.194,-5.056,1,0.0295,145.26,4,0.723,45,"['Country', 'Rock']"
71,spotify:track:2WKLUgklz0VDX5bKTZ3eYD,Buy Me A Boat,Chris Janson,Buy Me A Boat,spotify:artist:60gmlHZmT16wiO9GiXKYK9,spotify:album:7BYmCd8JAOHpIiHIDJwDW0,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,68,179078,spotify:artist:60gmlHZmT16wiO9GiXKYK9,0.319,0.574,0.745,0.0,2,0.11,-6.663,1,0.0507,154.042,4,0.693,59,"['Country', 'Rock']"
72,spotify:track:2sE61ZmvYH8wiOx5jygkHH,Say You Do,Dierks Bentley,RISER,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,spotify:album:5FoxaIGIRuXsbhZhwdfknU,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,47,219360,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,0.142,0.481,0.733,0.000547,3,0.106,-8.171,1,0.0368,147.859,4,0.453,68,"['Country', 'Rock']"
73,spotify:track:3M31S6f0z8S3nkFh3eS06W,Drink to That All Night,Jerrod Niemann,High Noon,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,spotify:album:0uQnXXbHhO6BQ1vFcwMwT8,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,57,224813,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,0.0325,0.639,0.846,0.0,9,0.116,-6.184,0,0.0439,115.965,4,0.475,48,['Country']
74,spotify:track:3MFV4DgrAOXz6KURPQxRj9,Somewhere In My Car,Keith Urban,Somewhere In My Car,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:album:2WrjahkTYLrJe93TxCGIuM,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,52,195973,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0.00546,0.588,0.861,1.38e-05,10,0.0797,-5.531,1,0.0395,118.008,4,0.525,69,"['Country', 'Pop', 'Rock']"
75,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,Ain't Worth The Whiskey,Cole Swindell,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,spotify:album:2mlPEYhK1KwDD45CCCWxaH,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,59,191907,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,0.042,0.432,0.738,0.0,2,0.119,-3.91,1,0.0309,153.712,4,0.503,65,"['Country', 'Rock']"
76,spotify:track:3YimpODfNhxj3rN81v4WvE,Raise 'Em Up,Keith Urban,Fuse,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:album:6LJH0InZpmgymwZ3hpsUYD,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,51,184947,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0.645,0.609,0.788,3.72e-05,4,0.174,-7.855,1,0.0416,108.053,4,0.54,69,"['Country', 'Pop', 'Rock']"
77,spotify:track:3Z3D2hnbZnveVhTuOifJyt,I See You,Luke Bryan,Crash My Party,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:5M8gr5RV2eR6UkztC69ogB,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,56,185987,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.0838,0.657,0.821,0.0,6,0.0457,-3.388,1,0.0352,130.002,4,0.714,76,"['Country', 'Rock']"
78,spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,Drunk On You,Luke Bryan,Tailgates & Tanlines,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:4ybWq0AegFFAvHULAe7q0K,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,1,213547,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.178,0.558,0.872,0.0,9,0.173,-4.401,1,0.0449,143.971,4,0.472,76,"['Country', 'Rock']"
79,spotify:track:4PJXT82AZtlDW4Q71b43oz,Whatever She's Got,David Nail,I'm A Fire,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,spotify:album:53ljIT3F5IV2YP0fVdlSGo,12,2,2,0.08208955223880597,0.033079927465476354,0.27800829875518673,0.034600863783233786,60,236800,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,0.217,0.527,0.723,0.0,1,0.037,-6.134,1,0.0411,160.465,4,0.888,49,"['Country', 'Rock']"
80,spotify:track:4dGJf1SER1T6ooX46vwzRB,Chicken Fried,Zac Brown Band,The Foundation,spotify:artist:6yJCxee7QumYr820xdIsjo,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,0,238147,spotify:artist:6yJCxee7QumYr820xdIsjo,0.645,0.566,0.713,0.0,6,0.114,-4.25,1,0.0417,169.864,4,0.807,72,"['Country', 'Rock']"
81,spotify:track:4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,Summer Forever,spotify:artist:1By9QBFnjZAoI83BZppHlt,spotify:album:3OkqAak6KhIQExElXif7UW,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,64,189000,spotify:artist:1By9QBFnjZAoI83BZppHlt,0.0446,0.571,0.826,0.0,1,0.343,-4.475,1,0.0362,90.966,4,0.713,65,['Country']
82,spotify:track:4whYDpJ5XVQpmvecbEHP5Q,Where It's At,Dustin Lynch,Where It's At,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,spotify:album:4ZSQEnZOGWEW3XQOAzt477,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,8,204187,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,0.0142,0.557,0.737,0.0,3,0.314,-5.75,1,0.0476,158.05,4,0.817,66,"['Country', 'Rock']"
83,spotify:track:5BbYPT6ehZf0hSv2su6JAl,Make You Miss Me,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.07835820895522388,0.00029691329733176587,0.277720207253886,0.03849039206493433,0,225693,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.138,0.606,0.476,0.0,7,0.112,-6.577,1,0.032,146.052,4,0.197,69,"['Country', 'Pop', 'Rock']"
84,spotify:track:5LPkLveErawyu1XDAGXHOj,One Hell Of An Amen,Brantley Gilbert,Just As I Am,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,39,222627,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,0.0139,0.547,0.664,2.94e-06,1,0.077,-5.622,1,0.028,138.048,4,0.551,65,"['Country', 'Rock']"
85,spotify:track:5NUvj4WX2tAQGxOF4CWJ7I,Real Life,Jake Owen,Real Life,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,spotify:album:6QMGlRWaj2nZ43cyeub97z,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,42,169827,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,0.00195,0.654,0.749,0.0,1,0.0956,-5.383,0,0.0257,108.004,4,0.774,65,"['Country', 'Rock']"
86,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,Luke Bryan,Kill The Lights,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:0WtCqmpVN7rRGfDMSWSXBA,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,65,190587,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.196,0.597,0.86,0.0,1,0.087,-2.315,1,0.0461,172.064,4,0.818,76,"['Country', 'Rock']"
87,spotify:track:5vCgOg9VqRaAUbnflCO6P3,Cop Car,Keith Urban,Fuse,spotify:artist:0u2FHSq3ln94y5Q57xazwf,spotify:album:6LJH0InZpmgymwZ3hpsUYD,8,2,1,0.15111940298507462,0.02588488113586374,0.36314363143631434,0.15647697057938292,56,256747,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0.193,0.538,0.664,0.0,1,0.0918,-6.318,1,0.0392,154.033,4,0.366,69,"['Country', 'Pop', 'Rock']"
88,spotify:track:69DR48pXzSabFUfQfDDJDb,Make Me Wanna,Thomas Rhett,It Goes Like This,spotify:artist:6x2LnllRG5uGarZMsD4iO8,spotify:album:2ZHYOFW5giX6a4n5eqTnUB,8,2,1,0.15111940298507462,0.02588488113586374,0.36314363143631434,0.15647697057938292,68,225067,spotify:artist:6x2LnllRG5uGarZMsD4iO8,0.0369,0.545,0.818,0.0,9,0.101,-6.38,1,0.0541,109.019,3,0.679,72,"['Country', 'Rock']"
89,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Kip Moore,Up All Night,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,spotify:album:191BU6Uvnf7oNTjO4n36Yu,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,69,213827,spotify:artist:2hJPr4lk7Q8SSvCVBl9fWM,0.0697,0.554,0.794,0.0,11,0.63,-5.417,1,0.035,176.01,4,0.79,60,"['Country', 'Rock']"
90,spotify:track:6ZijsJ9Oh0xgOdY0O1xCWN,Dixieland Delight - Single Edit,Alabama,The Essential Alabama 3.0,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,spotify:album:4UUE6qWrIn7L54UZxv0DDQ,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,57,236427,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,0.208,0.464,0.405,1.1e-05,7,0.0611,-12.538,1,0.033,95.852,4,0.514,63,"['Country', 'Rock']"
91,spotify:track:6aUhfNWYnMThF3TGtuYUUu,How Country Feels,Randy Houser,How Country Feels,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,17,185907,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,0.0379,0.678,0.839,0.0,7,0.0742,-3.617,1,0.0394,104.952,4,0.772,61,['Country']
92,spotify:track:6eYYm2xwrvdav2yakF3cqg,Leave The Night On,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,12,2,2,0.07835820895522388,0.00029691329733176587,0.277720207253886,0.03849039206493433,0,192160,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.109,0.52,0.953,0.0,9,0.354,-3.813,1,0.0622,171.981,4,0.856,69,"['Country', 'Pop', 'Rock']"
93,spotify:track:7A5CReD6yWe0rrkJym34QI,Do I,Luke Bryan,Doin' My Thing,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,spotify:album:13pqUKo7eRvMKFGpfCGyEF,12,2,2,0.06529850746268656,0.0,0.27671657201858546,0.034455647790087265,61,239413,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,0.257,0.581,0.691,0.0,9,0.11,-5.33,1,0.0333,137.985,4,0.299,76,"['Country', 'Rock']"
94,spotify:track:7vWGeYZJUzBXKGPro05UXS,Take Your Time,Sam Hunt,Montevallo,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,8,2,1,0.1623134328358209,0.033096911268501075,0.36462585034013606,0.15777699766715703,0,243707,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,0.102,0.553,0.723,0.0,11,0.212,-5.607,1,0.0453,157.998,4,0.473,69,"['Country', 'Pop', 'Rock']"
95,spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coates),We The Kings,Somewhere Somehow,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,spotify:album:2hc2nl6opteMmG3LCDVt0e,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,13,226330,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,0.0724,0.512,0.526,0.0,1,0.0675,-5.44,1,0.0251,85.024,4,0.249,59,"['Pop', 'Rock']"
96,spotify:track:0nRuVPZx2iA3KWR4xSzryl,TALK ME DOWN,Troye Sivan,Blue Neighbourhood,spotify:artist:3WGpXCj9YhhfX11TToZcXP,spotify:album:5ouTDazE4LF9bVJPx1nlgW,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,47,237464,spotify:artist:3WGpXCj9YhhfX11TToZcXP,0.151,0.362,0.781,0.000197,6,0.125,-6.803,1,0.0741,173.688,4,0.354,79,['Pop']
97,spotify:track:0or0gNaKAXYYCsOrpvRzAu,Liability,Lorde,Melodrama,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,spotify:album:4JeJPyNnsB3tqnHR7RL5v5,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,0,171728,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,0.923,0.534,0.218,0.0,10,0.0944,-11.16,0,0.111,76.715,4,0.345,76,['Pop']
98,spotify:track:0tV8pOpiNsKqUys0ilUcXz,Rise Up,Andra Day,Cheers To The Fall,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,spotify:album:6Blubl1glavmervPJa3QVs,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,72,253342,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,0.805,0.398,0.316,0.0,1,0.295,-7.031,1,0.0368,118.582,4,0.174,56,['R&B']
99,spotify:track:1Ob94QesoxHSBrypyBbdfd,Shot Down,Khalid,American Teen,spotify:artist:6LuN9FCkKOj5PcnpouEgny,spotify:album:6kf46HbnYCZzP6rjvQHYzg,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,57,207107,spotify:artist:6LuN9FCkKOj5PcnpouEgny,0.893,0.767,0.512,0.000223,6,0.103,-6.777,1,0.0591,123.921,4,0.489,83,"['R&B', 'Pop']"
100,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,The Thrill Of It All,spotify:artist:2wY79sveU1sp5g7SokKOiI,spotify:album:3TJz2UBNYJtlEly0sPeNrQ,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,84,201000,spotify:artist:2wY79sveU1sp5g7SokKOiI,0.64,0.681,0.372,0.0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,83,['Pop']
101,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,Starboy,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:album:4AdZV63ycxFLF6Hcol0QnB,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,87,260253,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,0.111,0.586,0.525,0.0,1,0.134,-7.163,0,0.0615,133.629,4,0.508,95,"['R&B', 'Pop']"
102,spotify:track:2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,÷,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,spotify:album:3T4tUhGYeRNVUGevb0wThu,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,77,207520,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.536,0.522,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.236,87,"['Pop', 'singer-songwriter']"
103,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train,Drops Of Jupiter,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,spotify:album:6j6Zgm7vzAZegr48UppFVT,3,5,5,0.07649253731343283,0.015255208312120046,0.34580645161290324,0.019459642188039642,81,259933,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,0.153,0.481,0.638,0.0,0,0.154,-5.862,1,0.0276,79.064,4,0.497,74,"['Pop', 'Mellow', 'Rock']"
104,spotify:track:39KG4kom3enSx4GTThuDGt,Coaster,Khalid,American Teen,spotify:artist:6LuN9FCkKOj5PcnpouEgny,spotify:album:6kf46HbnYCZzP6rjvQHYzg,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,67,199120,spotify:artist:6LuN9FCkKOj5PcnpouEgny,0.935,0.441,0.219,0.0,8,0.115,-14.586,1,0.0419,94.021,4,0.244,83,"['R&B', 'Pop']"
105,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,Away From The Sun,spotify:artist:2RTUTCvo6onsAnheUk3aL9,spotify:album:72olNArm75vOycSziqIX9Y,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,76,238733,spotify:artist:2RTUTCvo6onsAnheUk3aL9,0.0492,0.557,0.533,0.0,10,0.205,-6.817,0,0.0252,143.994,4,0.233,71,"['alternative metal', 'post-grunge', 'Rock']"
106,spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,Skinny Love,Bon Iver,"For Emma, Forever Ago",spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,spotify:album:10HuTnFqkhym6gXmIDxBsm,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,0,232427,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,0.837,0.591,0.259,3.11e-06,4,0.135,-14.061,0,0.0481,76.396,4,0.108,76,"['Pop', 'Indie', 'Rock']"
107,spotify:track:3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Drake,Views,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:40GMAhriYJRO1rsY4YdrZb,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,74,240653,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.0312,0.582,0.677,6.6e-06,7,0.122,-7.081,1,0.172,193.818,4,0.205,96,"['Rap', 'Pop', 'Hip Hop']"
108,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under The Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,spotify:album:30Perjew8HyGkdSmqguYyg,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,82,264307,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,0.0576,0.559,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458,82,"['permanent wave', 'Rock']"
109,spotify:track:3vOmmLuvEUgGaVuRsCs2QF,I Was Made For Loving You,Tori Kelly,Unbreakable Smile,spotify:artist:1vSN1fsvrzpbttOYGsliDr,spotify:album:6Q7yIbfFPzplTCBM7d1WRO,8,1,1,0.14925373134328357,0.022423372244974104,0.37640449438202245,0.14487965594740715,59,188940,spotify:artist:1vSN1fsvrzpbttOYGsliDr,0.355,0.374,0.344,0.0,2,0.0966,-11.94,1,0.0304,106.415,5,0.216,65,['Pop']
110,spotify:track:4Q5yMlwAfAoitqg4r9oZHN,Quit (feat. Ariana Grande),Cashmere Cat,9,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,spotify:album:0JjoGwsBjce2mgHRliH0VN,3,5,5,0.05970149253731343,0.0,0.3438101347017319,0.01624510676427904,0,258188,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,0.103,0.365,0.413,3.13e-05,0,0.103,-7.369,0,0.0507,84.746,3,0.125,54,"['Electro', 'Pop']"
